State,Zip Code,Place Name,County,Lat,Long
TX,78045,Laredo,Webb,27.6357,-99.5923
CA,95465,Occidental,Sonoma,38.4087,-122.9954
KY,40932,Fall Rock,Clay,37.2198,-83.7883
IL,60192,Hoffman Estates,Cook,42.0428,-88.0798
TN,37351,Lupton City,Hamilton,35.1045,-85.2631
MD,20812,Glen Echo,Montgomery,38.9693,-77.1435
NY,10901,Suffern,Rockland,41.1177,-74.1241
VA,24543,Danville,Danville (city),36.5927,-79.411
VA,23092,Locust Hill,Middlesex,37.5826,-76.4984
MA,1109,Springfield,Hampden,42.1145,-72.5543
WI,54447,Lublin,Taylor,45.0739,-90.7337
UT,84719,Brian Head,Iron,37.6985,-112.8437
WV,25193,Sylvester,Boone,38.0091,-81.5492
NC,27717,Durham,Durham,36.0512,-78.8577
CT,6468,Monroe,Fairfield,41.3312,-73.2243
ME,4047,Parsonsfield,York,43.745,-70.9092
MN,55356,Long Lake,Hennepin,44.9912,-93.5818
AR,72908,Fort Smith,Sebastian,35.3219,-94.4028
TN,37616,Afton,Greene,36.2265,-82.7476
KS,66865,Olpe,Lyon,38.2578,-96.1891
IN,47137,Leavenworth,Crawford,38.1865,-86.3838
NM,88349,Sunspot,Otero,32.8672,-105.7811
ME,4743,Fort Kent,Aroostook,47.2587,-68.5895
ND,58405,Jamestown,Stutsman,46.9133,-98.6996
NV,89135,Las Vegas,Clark,36.1378,-115.3261
WA,98953,Zillah,Yakima,46.4158,-120.2662
CA,93230,Hanford,Kings,36.3314,-119.6491
OR,97036,Marylhurst,Clackamas,45.4012,-122.6512
CA,94116,San Francisco,City and County of San Francisco,37.7441,-122.4863
WI,53222,Milwaukee,Milwaukee,43.0828,-88.0269
OK,74127,Tulsa,Osage,36.1576,-96.0311
WV,25392,Charleston,Kanawha,38.3498,-81.6326
KY,42377,West Louisville,Daviess,37.6967,-87.2869
NE,68776,South Sioux City,Dakota,42.4656,-96.4182
MO,65672,Hollister,Taney,36.6107,-93.2286
AZ,85053,Phoenix,Maricopa,33.6299,-112.1316
KY,42302,Owensboro,Daviess,37.7455,-87.1128
FL,34488,Silver Springs,Marion,29.2635,-81.9532
MO,65650,Flemington,Polk,37.7803,-93.4471
MN,55716,Calumet,Itasca,47.3229,-93.2763
FL,32250,Jacksonville Beach,Duval,30.2801,-81.4165
TX,76537,Jarrell,Williamson,30.8119,-97.5942
OH,43058,Newark,Licking,40.0581,-82.4013
IN,47115,Depauw,Harrison,38.3361,-86.2109
NY,12578,Salt Point,Dutchess,41.805,-73.8013
CA,92593,Temecula,Riverside,33.4936,-117.1484
WI,53821,Prairie Du Chien,Crawford,43.0426,-91.1193
PA,17018,Dauphin,Dauphin,40.3846,-76.9283
NY,13335,Edmeston,Otsego,42.6979,-75.2438
AL,36574,Seminole,Baldwin,30.5048,-87.4659
FL,32548,Fort Walton Beach,Okaloosa,30.4206,-86.6286
CO,80522,Fort Collins,Larimer,40.6429,-105.057
NE,68323,Burchard,Pawnee,40.1475,-96.3503
ND,58439,Forbes,Dickey,46.0109,-98.8124
PA,17010,Campbelltown,Lebanon,40.2776,-76.5852
MT,59258,Reserve,Sheridan,48.5905,-104.6279
FL,32440,Graceville,Jackson,30.9426,-85.5136
FL,32426,Campbellton,Jackson,30.9563,-85.3766
CA,92832,Fullerton,Orange,33.868,-117.9265
NC,27258,Haw River,Alamance,36.0915,-79.3642
TX,77046,Houston,Harris,29.733,-95.4306
TX,79064,Olton,Lamb,34.1844,-102.1414
CA,93545,Lone Pine,Inyo,36.5798,-118.0578
SC,29067,Kershaw,Lancaster,34.5578,-80.5546
MD,20738,Riverdale,Prince George's,38.8336,-76.8777
ND,58021,Davenport,Cass,46.6968,-97.0871
NJ,8322,Franklinville,Gloucester,39.6156,-75.0409
AK,99789,Nuiqsut,North Slope,70.1927,-150.9971
IL,60691,Chicago,Cook,41.8119,-87.6873
IL,62630,Chesterfield,Macoupin,39.2608,-90.0784
CA,91731,El Monte,Los Angeles,34.0791,-118.0371
WI,53127,Genesee Depot,Waukesha,42.9601,-88.3745
OK,74754,Ringold,McCurtain,34.1799,-95.0704
IL,60067,Palatine,Cook,42.1139,-88.0429
MI,48819,Dansville,Ingham,42.5505,-84.2939
NY,10998,Westtown,Orange,41.3214,-74.5529
VA,24095,Goodview,Bedford,37.2123,-79.7429
HI,96860,Jbphh,Honolulu,21.316,-157.8677
WI,53929,Elroy,Juneau,43.7516,-90.2889
IL,62274,Pinckneyville,Perry,38.0903,-89.3858
IN,47905,Lafayette,Tippecanoe,40.4001,-86.8602
MT,59447,Geyser,Judith Basin,47.2598,-110.4839
WV,26507,Morgantown,Monongalia,39.6808,-79.8365
IA,51529,Dunlap,Harrison,41.8603,-95.6257
MD,21640,Henderson,Caroline,39.0672,-75.7948
ME,4460,Medway,Penobscot,45.607,-68.5227
OH,44864,Perrysville,Ashland,40.6606,-82.3213
NY,12541,Livingston,Columbia,42.1421,-73.7574
AL,35149,Sycamore,Talladega,33.2512,-86.2025
TN,37110,Mcminnville,Warren,35.6834,-85.77
WI,54891,Washburn,Bayfield,46.6806,-90.9095
OK,73727,Carrier,Garfield,36.4922,-98.0422
MD,21861,Sharptown,Wicomico,38.5389,-75.7192
AL,36532,Fairhope,Baldwin,30.5012,-87.8835
FL,32807,Orlando,Orange,28.5515,-81.3051
HI,96840,Honolulu,Honolulu,21.3068,-157.8607
IA,50118,Hartford,Warren,41.4596,-93.4022
IA,50458,Nora Springs,Floyd,43.1479,-93.0002
CA,92161,San Diego,San Diego,32.8718,-117.2291
DC,20535,Washington,District of Columbia,38.8941,-77.0251
FL,33881,Winter Haven,Polk,28.0452,-81.7325
OH,44627,Fredericksburg,Wayne,40.686,-81.8518
IL,60062,Northbrook,Cook,42.1254,-87.8465
MS,38674,Tiplersville,Tippah,34.9029,-88.9157
CA,94015,Daly City,San Mateo,37.6787,-122.478
OR,97442,Glendale,Douglas,42.7518,-123.3943
IL,61759,Minier,Tazewell,40.4359,-89.3165
NE,69214,Johnstown,Brown,42.5717,-100.0582
OH,43046,Millersport,Fairfield,39.8993,-82.5283
MN,55460,Minneapolis,Hennepin,44.98,-93.2638
LA,71410,Calvin,Winn,31.9657,-92.7757
MN,55079,Stacy,Chisago,45.3975,-93.0177
FL,33904,Cape Coral,Lee,26.6065,-81.9502
ND,58474,Oakes,Dickey,46.1095,-98.2257
MN,55965,Preston,Fillmore,43.6641,-92.096
NC,28768,Pisgah Forest,Transylvania,35.2599,-82.6695
PA,17356,Red Lion,York,39.9026,-76.6081
CA,91188,Pasadena,Los Angeles,34.1478,-118.1445
OH,45413,Dayton,Montgomery,39.7505,-84.2686
PA,17945,Locustdale,Schuylkill,40.7773,-76.3761
IL,62763,Springfield,Sangamon,39.7495,-89.606
TX,75223,Dallas,Dallas,32.7942,-96.7475
NJ,7837,Glasser,Sussex,41.1283,-74.679
MS,39456,Mc Lain,Greene,31.0867,-88.7977
ME,4268,Norway,Oxford,44.2127,-70.5601
VA,23324,Chesapeake,Chesapeake (city),36.8056,-76.2666
NC,27909,Elizabeth City,Pasquotank,36.2951,-76.2445
PA,19160,Philadelphia,Philadelphia,40.0018,-75.1179
LA,70715,Batchelor,Pointe Coupee,30.8298,-91.6944
AR,72474,Walcott,Greene,36.0413,-90.6718
OR,97118,Garibaldi,Tillamook,45.5626,-123.9001
MS,39425,Brooklyn,Forrest,31.0591,-89.0796
AR,72413,Biggers,Randolph,36.2844,-90.8538
NY,11207,Brooklyn,Kings,40.6705,-73.894
DC,20037,Washington,District of Columbia,38.9014,-77.0504
WI,54769,Stockholm,Pepin,44.5084,-92.2326
OK,74126,Tulsa,Tulsa,36.2383,-95.9931
MD,20832,Olney,Montgomery,39.1526,-77.0749
TX,77049,Houston,Harris,29.8235,-95.1848
KY,41804,Blackey,Letcher,37.1551,-82.9956
FL,32463,Wausau,Washington,30.6321,-85.5888
NC,28019,Caroleen,Rutherford,35.3168,-81.8319
NC,28078,Huntersville,Mecklenburg,35.4011,-80.8695
ID,83725,Boise,Ada,43.4599,-116.244
NY,10114,New York,New York,40.7808,-73.9772
NY,12072,Fultonville,Montgomery,42.9036,-74.3598
WV,26259,Dailey,Randolph,38.7534,-79.8147
WV,26034,Chester,Hancock,40.5981,-80.5584
NY,10997,West Point,Orange,41.3915,-73.956
IA,51355,Okoboji,Dickinson,43.3889,-95.1369
FL,34212,Bradenton,Manatee,27.4978,-82.4101
MD,21629,Denton,Caroline,38.8595,-75.8357
OH,43113,Circleville,Pickaway,39.5988,-82.93
GA,30046,Lawrenceville,Gwinnett,33.9496,-83.9942
SC,29850,Vaucluse,Aiken,33.6126,-81.8098
TX,78952,Plum,Fayette,29.9349,-96.9675
AK,99610,Kasilof,Kenai Peninsula,60.3164,-151.2896
OK,73570,Tipton,Tillman,34.5098,-99.1315
NY,12239,Albany,Albany,42.6526,-73.7562
CA,94306,Palo Alto,Santa Clara,37.418,-122.1274
AL,35813,Huntsville,Madison,34.734,-86.5229
PA,16925,Gillett,Bradford,41.9568,-76.7713
MA,2641,East Dennis,Barnstable,41.7426,-70.162
ME,4102,Portland,Cumberland,43.6602,-70.2898
NH,3032,Auburn,Rockingham,42.9925,-71.3449
SD,57402,Aberdeen,Brown,45.5896,-98.352
NE,68325,Byron,Thayer,40.0269,-97.7612
GA,30105,Armuchee,Floyd,34.4411,-85.1843
OH,44085,Rome,Ashtabula,41.6053,-80.8709
TX,77302,Conroe,Montgomery,30.2238,-95.3577
SC,29510,Andrews,Georgetown,33.4525,-79.5604
NH,3866,Rochester,Strafford,43.3045,-70.9756
AL,36207,Anniston,Calhoun,33.6803,-85.7137
IL,62690,Virden,Macoupin,39.5064,-89.7783
MN,55792,Virginia,St. Louis,47.5371,-92.5285
KY,40121,Fort Knox,Hardin,37.8928,-85.9489
AL,36901,Bellamy,Sumter,32.449,-88.1336
WI,54407,Amherst Junction,Portage,44.5065,-89.3038
WI,53953,Packwaukee,Marquette,43.7644,-89.4576
MN,55605,Grand Portage,Cook,47.9591,-89.6989
PA,18405,Beach Lake,Wayne,41.6034,-75.1165
MN,55341,Hanover,Wright,45.1602,-93.6734
KS,67859,Kismet,Seward,37.2042,-100.7014
AR,72776,Witter,Madison,35.9356,-93.621
NM,88116,Elida,Roosevelt,33.9405,-103.6323
MO,65668,Hermitage,Hickory,37.8969,-93.2979
OK,73639,Custer City,Custer,35.6894,-98.912
MI,49405,Custer,Mason,43.9324,-86.1777
IL,60209,Evanston,Cook,42.0497,-87.6794
MA,1085,Westfield,Hampden,42.1251,-72.7495
NC,28391,Stedman,Cumberland,35.0347,-78.6949
PA,18091,Wind Gap,Northampton,40.8169,-75.3264
IA,51020,Galva,Ida,42.5105,-95.4298
CA,94139,San Francisco,City and County of San Francisco,37.7749,-122.4194
SC,29375,Reidville,Spartanburg,34.8636,-82.1101
VA,22501,Ladysmith,Caroline,38.0176,-77.5153
FL,33461,Lake Worth,Palm Beach,26.6232,-80.0946
WI,54969,Readfield,Waupaca,44.27,-88.7755
NC,28107,Midland,Cabarrus,35.2477,-80.5319
FL,32405,Panama City,Bay,30.1949,-85.6727
MT,59914,Dayton,Lake,47.8607,-114.2809
AR,72457,Portia,Lawrence,36.0865,-91.0673
PA,15942,Mineral Point,Cambria,40.3793,-78.8352
OK,74120,Tulsa,Tulsa,36.1442,-95.9734
KS,67277,Wichita,Sedgwick,37.6936,-97.4804
TX,78362,Ingleside,San Patricio,27.8682,-97.2069
NY,12977,Ray Brook,Essex,44.2802,-74.0795
WV,24957,Maxwelton,Greenbrier,37.8765,-80.4192
ND,58011,Buffalo,Cass,46.9264,-97.5352
CA,91199,Pasadena,Los Angeles,34.1478,-118.1436
TX,76132,Fort Worth,Tarrant,32.6711,-97.4056
MA,2461,Newton Highlands,Middlesex,42.3168,-71.2084
NH,3871,Rye Beach,Rockingham,42.9806,-70.7719
CA,90189,Los Angeles,Los Angeles,34.0515,-118.2559
MD,20896,Garrett Park,Montgomery,39.0365,-77.0931
KY,41622,Eastern,Floyd,37.517,-82.806
PA,19554,Shartlesville,Berks,40.5129,-76.1044
ME,4969,Plymouth,Penobscot,44.7699,-69.2266
OH,45123,Greenfield,Highland,39.3478,-83.3898
IN,46162,Needham,Johnson,39.5605,-85.9656
WI,54661,Trempealeau,Trempealeau,44.0218,-91.4282
FL,33805,Lakeland,Polk,28.072,-81.9609
NY,12929,Dannemora,Clinton,44.72,-73.7192
WY,82711,Alva,Crook,44.6873,-104.4414
LA,70525,Church Point,Acadia,30.4013,-92.224
PA,17350,New Oxford,Adams,39.8775,-77.0643
LA,70805,Baton Rouge,East Baton Rouge Parish,30.486,-91.1481
AR,72834,Dardanelle,Yell,35.1955,-93.1873
PA,18223,Ebervale,Luzerne,40.9862,-75.9413
KY,40218,Louisville,Jefferson,38.189,-85.654
IN,46562,Pierceton,Kosciusko,41.2124,-85.7061
NE,68602,Columbus,Platte,41.4297,-97.3684
MA,1824,Chelmsford,Middlesex,42.5911,-71.3556
TX,79003,Allison,Wheeler,35.6059,-100.1007
SD,57438,Faulkton,Faulk,45.0855,-99.1954
TN,37825,New Tazewell,Claiborne,36.4245,-83.6469
IL,60468,Peotone,Will,41.3361,-87.7897
IL,62821,Carmi,White,38.0808,-88.167
WA,98821,Dryden,Chelan,47.5412,-120.5609
GA,30828,Warrenton,Warren,33.4091,-82.6357
WV,24916,Asbury,Greenbrier,37.8313,-80.5747
WV,26342,Coxs Mills,Gilmer,39.0301,-80.8498
KS,67420,Beloit,Mitchell,39.4416,-98.1192
AR,71956,Mountain Pine,Garland,34.5976,-93.1539
MD,21031,Hunt Valley,Baltimore,39.4805,-76.6553
LA,70760,New Roads,Pointe Coupee,30.7014,-91.4421
PA,15054,Langeloth,Washington,40.3625,-80.4086
CA,94257,Sacramento,Sacramento,38.5816,-121.4944
MN,56436,Benedict,Hubbard,47.1082,-94.9211
UT,84071,Stockton,Tooele,40.4415,-112.3559
FL,34711,Clermont,Lake,28.5525,-81.7574
WV,25330,Charleston,Kanawha,38.3498,-81.6326
SC,29625,Anderson,Anderson,34.5271,-82.7087
CA,91207,Glendale,Los Angeles,34.1649,-118.2451
NY,13846,Treadwell,Delaware,42.363,-75.0588
CA,95044,Redwood Estates,Santa Clara,37.1584,-121.986
FL,32961,Vero Beach,Indian River,27.6175,-80.4231
DC,20080,Washington,District of Columbia,38.8933,-77.0146
WI,54968,Princeton,Green Lake,43.8438,-89.1249
SC,29667,Norris,Pickens,34.7648,-82.7567
NH,3276,Tilton,Belknap,43.4603,-71.5774
IA,50034,Blairsburg,Hamilton,42.4937,-93.6594
MS,38825,Becker,Monroe,33.8698,-88.4622
PA,16256,Smicksburg,Indiana,40.8372,-79.1614
TX,76265,Saint Jo,Montague,33.744,-97.5568
MA,2180,Stoneham,Middlesex,42.4828,-71.0978
CO,80463,Mc Coy,Eagle,39.9134,-106.7309
IA,52075,Springbrook,Jackson,42.1674,-90.4846
MA,1862,North Billerica,Middlesex,42.5757,-71.2902
MI,48002,Allenton,St. Clair,42.9388,-82.9198
NE,68372,Hickman,Lancaster,40.6119,-96.6247
IN,47393,Williamsburg,Wayne,39.958,-84.9984
SD,57043,Marion,Turner,43.4188,-97.2771
ND,58484,Sutton,Griggs,47.3854,-98.432
MS,38738,Parchman,Sunflower,33.9179,-90.4965
CO,80126,Littleton,Douglas,39.5437,-104.9691
NJ,7080,South Plainfield,Middlesex,40.5839,-74.4147
OK,73949,Texhoma,Texas,36.5253,-101.8394
NC,28364,Maxton,Robeson,34.7334,-79.3097
NE,68643,Leigh,Colfax,41.7053,-97.2381
CA,94575,Moraga,Contra Costa,37.7772,-121.9554
KY,42757,Magnolia,Larue,37.4165,-85.7308
KY,40423,Danville,Boyle,37.6456,-84.7722
NH,3608,Walpole,Cheshire,43.0765,-72.4155
KY,40964,Mary Alice,Harlan,36.7843,-83.3299
MO,64029,Grain Valley,Jackson,39.0274,-94.2087
NC,27853,Margarettsville,Northampton,36.5245,-77.326
OR,97014,Cascade Locks,Hood River,45.671,-121.8686
KS,67441,Enterprise,Dickinson,38.9063,-97.1122
NM,88101,Clovis,Curry,34.4126,-103.2214
MO,64763,Lowry City,St. Clair,38.1404,-93.7114
CA,95045,San Juan Bautista,San Benito,36.8463,-121.5346
AL,35459,Emelle,Sumter,32.755,-88.3057
AL,36567,Robertsdale,Baldwin,30.5616,-87.6373
NE,68838,Farwell,Howard,41.2204,-98.6481
MN,56372,Saint Cloud,Stearns,45.5608,-94.1625
NY,12160,Sloansville,Schoharie,42.7599,-74.3642
FL,34109,Naples,Collier,26.2534,-81.7644
VA,24641,Richlands,Tazewell,37.0941,-81.8123
NC,28375,Proctorville,Robeson,34.4713,-79.0414
LA,71129,Shreveport,Caddo Parish,32.4141,-93.8742
AZ,85938,Springerville,Apache,34.1702,-109.3315
CA,94163,San Francisco,City and County of San Francisco,37.7749,-122.4194
IL,62204,East Saint Louis,St. Clair,38.6308,-90.095
CA,95201,Stockton,San Joaquin,37.958,-121.2876
NJ,7739,Little Silver,Monmouth,40.3354,-74.0413
MN,56276,Odessa,Big Stone,45.2597,-96.3289
MD,21213,Baltimore,Baltimore (city),39.3127,-76.581
TX,77987,Sweet Home,Lavaca,29.3426,-97.0756
AL,35238,Birmingham,Jefferson,33.5446,-86.9292
OH,44117,Euclid,Cuyahoga,41.5696,-81.5257
LA,71137,Shreveport,Caddo Parish,32.6076,-93.7526
AR,71660,New Edinburg,Cleveland,33.7588,-92.1939
VA,22151,Springfield,Fairfax,38.8029,-77.2116
IL,60649,Chicago,Cook,41.762,-87.5703
IA,50835,Benton,Ringgold,40.7082,-94.3689
VT,5472,New Haven,Addison,44.1126,-73.1735
MI,48453,Marlette,Sanilac,43.3399,-83.0573
NE,68180,Omaha,Douglas,41.2586,-95.9378
GA,31083,Scotland,Telfair,32.0488,-82.8171
FL,34274,Nokomis,Sarasota,27.144,-82.4645
MS,39217,Jackson,Hinds,32.2974,-90.2081
WA,98579,Rochester,Thurston,46.8193,-123.0406
GA,30364,Atlanta,Fulton,33.8444,-84.4741
IA,50613,Cedar Falls,Black Hawk,42.5241,-92.4497
OH,44512,Youngstown,Mahoning,41.0252,-80.6687
GA,31408,Savannah,Chatham,32.1082,-81.1746
NY,13327,Croghan,Lewis,43.9095,-75.3542
IN,46705,Ashley,DeKalb,41.5347,-85.0504
PA,17843,Beaver Springs,Snyder,40.7462,-77.2094
MI,48017,Clawson,Oakland,42.5365,-83.1503
PA,17215,Burnt Cabins,Fulton,40.0753,-77.9017
VA,22742,Sumerduck,Fauquier,38.4674,-77.7044
MO,63748,Frohna,Perry,37.6686,-89.6619
OR,97404,Eugene,Lane,44.1005,-123.1334
TX,75606,Longview,Gregg,32.5007,-94.7405
HI,96729,Hoolehua,Maui,21.173,-157.0791
NH,3816,Center Tuftonboro,Carroll,43.6849,-71.2551
PA,17015,Carlisle,Perry,40.1772,-77.2312
WY,82229,Shawnee,Converse,42.7877,-105.0633
NY,11942,East Quogue,Suffolk,40.8428,-72.5813
GA,31010,Cordele,Crisp,31.9172,-83.7854
IN,47849,Fairbanks,Sullivan,39.1901,-87.547
TX,77227,Houston,Harris,29.834,-95.4342
PA,17507,Bowmansville,Lancaster,40.1966,-76.016
SD,57247,Lake City,Marshall,45.6899,-97.3481
ME,4966,Phillips,Franklin,44.8375,-70.3601
CA,92329,Phelan,San Bernardino,34.4261,-117.5723
OH,43321,Fulton,Morrow,40.4626,-82.8288
IA,50597,West Bend,Palo Alto,42.9574,-94.4564
VA,24477,Stuarts Draft,Augusta,38.0144,-79.0298
VA,22314,Alexandria,City of Alexandria,38.806,-77.0529
NM,87052,Santo Domingo Pueblo,Sandoval,35.5269,-106.3445
NC,28602,Hickory,Catawba,35.6884,-81.3612
PA,18769,Wilkes Barre,Luzerne,41.2722,-75.8801
OH,44120,Cleveland,Cuyahoga,41.4714,-81.5839
CA,92572,Perris,Riverside,33.7825,-117.2286
PA,19065,Media,Delaware,39.9211,-75.3861
FL,32080,Saint Augustine,Saint Johns,29.7964,-81.2649
MO,65264,Martinsburg,Audrain,39.0968,-91.6646
DC,20442,Washington,District of Columbia,38.896,-77.0177
CA,95471,Rio Nido,Sonoma,38.4905,-123.0331
NY,12010,Amsterdam,Montgomery,42.9387,-74.1882
NC,27373,Wallburg,Davidson,36.0101,-80.1392
OH,44870,Sandusky,Erie,41.4349,-82.7063
NY,14863,Mecklenburg,Schuyler,42.4516,-76.7067
IL,62076,Ohlman,Montgomery,39.3434,-89.2191
TN,37870,Speedwell,Claiborne,36.4797,-83.8135
MA,1776,Sudbury,Middlesex,42.3837,-71.4282
IL,62719,Springfield,Sangamon,39.7495,-89.606
CO,81045,Haswell,Kiowa,38.4474,-103.1505
KS,67844,Fowler,Meade,37.3542,-100.1981
NY,12962,Morrisonville,Clinton,44.6894,-73.5772
NJ,8885,Stanton,Hunterdon,40.5764,-74.8311
VA,23873,Meredithville,Brunswick,36.8088,-77.9544
IN,47273,Scipio,Jennings,39.0665,-85.7129
AR,71722,Bluff City,Nevada,33.7038,-93.1588
IA,50604,Aplington,Butler,42.587,-92.8751
CO,80813,Cripple Creek,Teller,38.8261,-105.1499
PA,18643,Pittston,Luzerne,41.3665,-75.8362
TX,78535,Combes,Cameron,26.2451,-97.7416
TX,77215,Houston,Harris,29.834,-95.4342
IL,60042,Island Lake,Lake,42.2742,-88.1926
IL,61458,Maquon,Knox,40.7849,-90.2008
OR,97813,Athena,Umatilla,45.8289,-118.4971
IA,51454,Manilla,Crawford,41.8922,-95.2391
NY,6390,Fishers Island,Suffolk,41.2639,-72.0178
NE,68846,Hordville,Hamilton,41.0813,-97.8881
MI,49063,Lacota,Van Buren,42.4136,-86.1298
MO,65103,Jefferson City,Cole,38.5767,-92.1735
WA,98031,Kent,King,47.388,-122.1932
ME,4456,Levant,Penobscot,44.8843,-68.9837
IA,52164,Randalia,Fayette,42.8626,-91.8846
PA,15923,Bolivar,Westmoreland,40.3673,-79.1605
MI,48826,East Lansing,Ingham,42.737,-84.4839
MN,55967,Racine,Mower,43.79,-92.531
NY,14069,Glenwood,Erie,42.6001,-78.6386
DC,20222,Washington,District of Columbia,38.8933,-77.0146
LA,71363,Rhinehart,Catahoula,31.6377,-92.0068
NJ,7933,Gillette,Morris,40.6877,-74.4681
MO,64445,Elmo,Nodaway,40.5185,-95.1236
NY,12490,West Camp,Ulster,42.1087,-73.9346
IA,50626,Dunkerton,Black Hawk,42.578,-92.1588
MO,64802,Joplin,Jasper,37.0842,-94.5133
MN,56294,Wanda,Redwood,44.3149,-95.213
CT,6108,East Hartford,Hartford,41.7803,-72.618
KY,40269,Louisville,Jefferson,38.189,-85.6768
PA,15332,Finleyville,Washington,40.2593,-79.9753
LA,70005,Metairie,Jefferson Parish,30.0005,-90.1331
MN,56511,Audubon,Becker,46.8719,-95.9881
WA,99016,Greenacres,Spokane,47.6584,-117.1568
NM,87514,Arroyo Seco,Taos,36.52,-105.534
WY,82941,Pinedale,Sublette,42.8543,-109.8561
VA,23874,Newsoms,Southampton,36.6148,-77.1069
NY,10503,Ardsley On Hudson,Westchester,41.0259,-73.8718
SD,57041,Lyons,Minnehaha,43.7285,-96.8709
VT,5154,Saxtons River,Windham,43.1379,-72.5098
PA,19565,Wernersville,Berks,40.3293,-76.0901
ID,83869,Spirit Lake,Kootenai,47.9657,-116.868
NJ,8062,Mullica Hill,Gloucester,39.7252,-75.2065
PA,19347,Kemblesville,Chester,39.749,-75.8241
NE,68346,Dunbar,Otoe,40.6592,-96.0136
MS,38768,Rome,Sunflower,33.9632,-90.4784
CA,95065,Santa Cruz,Santa Cruz,37.0089,-121.9849
GA,31089,Tennille,Washington,32.9063,-82.84
OH,43926,Empire,Jefferson,40.5092,-80.6241
PA,16313,Clarendon,Warren,41.7302,-79.1719
WA,98409,Tacoma,Pierce,47.2038,-122.4825
WA,98270,Marysville,Snohomish,48.0656,-122.1562
MI,49357,Ada,Kent,42.9542,-85.4889
TN,38454,Duck River,Hickman,35.748,-87.3577
IN,46230,Indianapolis,Marion,39.7795,-86.1328
AL,35474,Moundville,Hale,32.9108,-87.5935
NY,10590,South Salem,Westchester,41.2553,-73.5402
TN,37881,Thorn Hill,Grainger,36.3917,-83.366
CA,93920,Big Sur,Monterey,36.2458,-121.7009
ID,83434,Menan,Jefferson,43.7266,-111.9837
IL,60918,Buckley,Iroquois,40.6018,-88.0361
IL,62668,Murrayville,Morgan,39.5723,-90.2379
ME,4054,Moody,York,43.2763,-70.5978
OH,44654,Millersburg,Holmes,40.5567,-81.8324
AR,71841,Gillham,Sevier,34.157,-94.3165
OK,73951,Tyrone,Texas,36.9558,-101.0594
IN,46990,Urbana,Wabash,40.8987,-85.7485
NH,3048,Greenville,Hillsborough,42.7482,-71.7619
PA,19140,Philadelphia,Philadelphia,40.0118,-75.1456
MI,49631,Evart,Osceola,43.8888,-85.2649
HI,96773,Ninole,Hawaii,19.935,-155.1668
SD,57234,Estelline,Hamlin,44.6029,-96.8928
MN,56226,Clontarf,Swift,45.3763,-95.6787
NE,69150,Madrid,Perkins,40.8544,-101.5371
NY,10922,Fort Montgomery,Orange,41.3346,-73.9917
KY,41003,Berry,Harrison,38.516,-84.3611
WA,98287,Silvana,Snohomish,48.2023,-122.2538
MI,48030,Hazel Park,Oakland,42.4608,-83.0982
CA,93005,Ventura,Ventura,34.2783,-119.2932
CT,6082,Enfield,Hartford,41.989,-72.5652
VA,22135,Quantico,Prince William,38.5223,-77.2936
VT,5052,North Hartland,Windsor,43.5967,-72.3526
AL,35677,Waterloo,Lauderdale,34.9357,-87.9624
GA,31544,Jacksonville,Telfair,31.8481,-82.975
NM,87730,Mills,Harding,36.1281,-104.2277
MS,39271,Jackson,Hinds,32.2988,-90.1848
ME,4430,East Millinocket,Penobscot,45.63,-68.5728
CT,6419,Killingworth,Middlesex,41.3696,-72.5712
PA,18829,Le Raysville,Bradford,41.8434,-76.1796
IL,62095,Wood River,Madison,38.8643,-90.0875
IN,47166,Ramsey,Harrison,38.3034,-86.169
SC,29551,Hartsville,Darlington,34.3659,-80.1324
CO,81520,Clifton,Mesa,39.0805,-108.4496
MD,21144,Severn,Anne Arundel,39.1275,-76.698
WI,54806,Ashland,Ashland,46.5586,-90.7388
FL,34474,Ocala,Marion,29.1565,-82.2095
KS,66105,Kansas City,Wyandotte,39.085,-94.6356
FL,32008,Branford,Suwannee,29.9395,-82.8993
MT,59231,Saint Marie,Valley,48.4039,-106.5428
UT,84649,Oak City,Millard,39.3729,-112.3288
IL,62861,Maunie,White,38.0356,-88.0456
MT,59544,Whitewater,Phillips,48.7595,-107.6276
NY,14586,West Henrietta,Monroe,43.0397,-77.6871
UT,84752,Minersville,Beaver,38.2149,-112.9231
TN,37996,Knoxville,Knox,35.9901,-83.9622
TX,75683,Ore City,Upshur,32.7856,-94.7514
OH,43782,Shawnee,Perry,39.611,-82.2085
LA,70826,Baton Rouge,East Baton Rouge Parish,30.5159,-91.0804
PA,17271,Willow Hill,Franklin,40.1137,-77.7969
OK,74533,Caney,Atoka,34.2221,-96.2584
ME,4211,Auburn,Androscoggin,44.197,-70.2395
GA,31076,Reynolds,Taylor,32.5541,-84.1011
NY,12816,Cambridge,Washington,43.0466,-73.3814
OH,43158,Union Furnace,Hocking,39.4617,-82.3563
OH,45373,Troy,Miami,40.0374,-84.2032
IL,61077,Seward,Winnebago,42.2368,-89.358
MT,59446,Geraldine,Chouteau,47.6024,-110.2765
IA,50041,Bradford,Franklin,42.633,-93.2449
TX,78871,Langtry,Val Verde,29.8085,-101.5587
TX,76228,Bellevue,Clay,33.5879,-98.1574
VA,23407,Mappsville,Accomack,37.846,-75.5666
NJ,8319,Estell Manor,Atlantic,39.3783,-74.8165
MD,21817,Crisfield,Somerset,37.9845,-75.8429
